geocode,Municipio,value
2504504,Condado,"0,28"
2504603,Conde,"0,41"
2504702,Congo,"0,45"
2504801,Coremas,"0,17"
2504850,Coxixola,"0,57"
2504900,Cruz do Espírito Santo,"0,26"
2505006,Cubati,"0,34"
2505105,Cuité,"0,22"
2505238,Cuité de Mamanguape,"0,18"
2505204,Cuitegi,"0,44"
2505279,Curral de Cima,"0,16"
2505303,Curral Velho,"0,21"
2505352,Damião,"0,22"
2505402,Desterro,"0,17"
2505600,Diamante,"0,24"
2505709,Dona Inês,"0,32"
2505808,Duas Estradas,"0,30"
2505907,Emas,"0,30"
2506004,Esperança,"0,32"
2506103,Fagundes,"0,18"
2506202,Frei Martinho,"0,42"
2506251,Gado Bravo,"0,28"
2506301,Guarabira,"0,58"
2506400,Gurinhém,"0,15"
2506509,Gurjão,"0,31"
2506608,Ibiara,"0,21"
2502607,Igaracy,"0,39"
2506707,Imaculada,"0,12"
2506806,Ingá,"0,09"
2506905,Itabaiana,"0,23"
2507002,Itaporanga,"0,39"
2507101,Itapororoca,"0,36"
2507200,Itatuba,"0,16"
2507309,Jacaraú,"0,33"
2507408,Jericó,"0,30"
2507507,João Pessoa,"0,44"
2513653,Joca Claudino,"0,42"
2507606,Juarez Távora,"0,51"
2507705,Juazeirinho,"0,33"
2507804,Junco do Seridó,"0,42"
2507903,Juripiranga,"0,53"
2508000,Juru,"0,26"
2508109,Lagoa,"0,16"
2508208,Lagoa de Dentro,"0,14"
2508307,Lagoa Seca,"0,54"
2508406,Lastro,"0,39"
2508505,Livramento,"0,15"
2508554,Logradouro,"0,31"
2508604,Lucena,"0,60"
2508703,Mãe d'Água,"0,20"
2508802,Malta,"0,61"
2508901,Mamanguape,"0,31"
2509008,Manaíra,"0,21"
2509057,Marcação,"0,01"
2509107,Mari,"0,07"
2509156,Marizópolis,"0,18"
2509206,Massaranduba,"0,39"
2509305,Mataraca,"0,33"
2509339,Matinhas,"0,32"
2509370,Mato Grosso,"0,38"
2509396,Maturéia,"0,44"
2509404,Mogeiro,"0,17"
2509503,Montadas,"0,24"
2509602,Monte Horebe,"0,39"
2509701,Monteiro,"0,43"
2509800,Mulungu,"0,20"
2509909,Natuba,"0,39"
2510006,Nazarezinho,"0,24"
2510105,Nova Floresta,"0,14"
2510204,Nova Olinda,"0,24"
2510303,Nova Palmeira,"0,60"
2510402,Olho d'Água,"0,27"
2510501,Olivedos,"0,47"
2510600,Ouro Velho,"0,50"
2510659,Parari,"0,82"
2510709,Passagem,"0,41"
2510808,Patos,"0,50"
2510907,Paulista,"0,36"
2511004,Pedra Branca,"0,40"
2511103,Pedra Lavrada,"0,47"
2511202,Pedras de Fogo,"0,31"
2512721,Pedro Régis,"0,12"
2511301,Piancó,"0,22"
2511400,Picuí,"0,21"
2511509,Pilar,"0,21"
