geocode,Municipio,value
2505352,Damião,"0,41"
2505402,Desterro,"0,34"
2505600,Diamante,"0,43"
2505709,Dona Inês,"0,27"
2505808,Duas Estradas,"0,35"
2505907,Emas,"0,57"
2506004,Esperança,"0,52"
2506103,Fagundes,"0,26"
2506202,Frei Martinho,"0,34"
2506251,Gado Bravo,"0,40"
2506301,Guarabira,"0,55"
2506400,Gurinhém,"0,31"
2506509,Gurjão,"0,48"
2506608,Ibiara,"0,34"
2502607,Igaracy,"0,22"
2506707,Imaculada,"0,50"
2506806,Ingá,"0,29"
2506905,Itabaiana,"0,47"
2507002,Itaporanga,"0,20"
2507101,Itapororoca,"0,33"
2507200,Itatuba,"0,38"
2507309,Jacaraú,"0,25"
2507408,Jericó,"0,11"
2507507,João Pessoa,"0,61"
2513653,Joca Claudino,"0,00"
2507606,Juarez Távora,"0,30"
2507705,Juazeirinho,"0,53"
2507804,Junco do Seridó,"0,48"
2507903,Juripiranga,"0,53"
2508000,Juru,"0,14"
2508109,Lagoa,"0,35"
2508208,Lagoa de Dentro,"0,25"
2508307,Lagoa Seca,"0,49"
2508406,Lastro,"0,16"
2508505,Livramento,"0,25"
2508554,Logradouro,"0,25"
2508604,Lucena,"0,48"
2508703,Mãe d'Água,"0,21"
2508802,Malta,"0,37"
2508901,Mamanguape,"0,38"
2509008,Manaíra,"0,27"
2509057,Marcação,"0,34"
2509107,Mari,"0,42"
2509156,Marizópolis,"0,45"
2509206,Massaranduba,"0,40"
2509305,Mataraca,"0,61"
2509339,Matinhas,"0,58"
2509370,Mato Grosso,"0,14"
2509396,Maturéia,"0,40"
2509404,Mogeiro,"0,38"
2509503,Montadas,"0,48"
2509602,Monte Horebe,"0,68"
2509701,Monteiro,"0,45"
2509800,Mulungu,"0,48"
2509909,Natuba,"0,34"
2510006,Nazarezinho,"0,15"
2510105,Nova Floresta,"0,39"
2510204,Nova Olinda,"0,27"
2510303,Nova Palmeira,"0,37"
2510402,Olho d'Água,"0,45"
2510501,Olivedos,"0,17"
2510600,Ouro Velho,"0,33"
2510659,Parari,"0,00"
2510709,Passagem,"0,30"
2510808,Patos,"0,79"
2510907,Paulista,"0,22"
2511004,Pedra Branca,"0,01"
2511103,Pedra Lavrada,"0,30"
2511202,Pedras de Fogo,"0,59"
2512721,Pedro Régis,"0,15"
2511301,Piancó,"0,28"
2511400,Picuí,"0,53"
2511509,Pilar,"0,22"
2511608,Pilões,"0,29"
2511707,Pilõezinhos,"0,31"
2511806,Pirpirituba,"0,60"
2511905,Pitimbu,"0,53"
2512002,Pocinhos,"0,28"
2512036,Poço Dantas,"0,09"
2512077,Poço de José de Moura,"0,28"
2512101,Pombal,"0,41"
2512200,Prata,"0,40"
2512309,Princesa Isabel,"0,24"
2512408,Puxinanã,"0,48"
2512507,Queimadas,"0,44"
2512606,Quixabá,"0,71"
2512705,Remígio,"0,37"
2512747,Riachão,"0,36"
2512754,Riachão do Bacamarte,"0,62"
2512762,Riachão do Poço,"0,33"
2512788,Riacho de Santo Antônio,"0,29"
2512804,Riacho dos Cavalos,"0,07"
2512903,Rio Tinto,"0,41"
2513000,Salgadinho,"0,25"
2513109,Salgado de São Félix,"0,42"
2513158,Santa Cecília,"0,15"
2513208,Santa Cruz,"0,33"
2513307,Santa Helena,"0,17"
2513356,Santa Inês,"0,53"
2513406,Santa Luzia,"0,62"
2513703,Santa Rita,"0,50"
2513802,Santa Teresinha,"0,27"
2513505,Santana de Mangueira,"0,04"
2513604,Santana dos Garrotes,"0,19"
2513851,Santo André,"0,00"
2513927,São Bentinho,"0,69"
2513901,São Bento,"0,37"
2513968,São Domingos,"0,54"
2513943,São Domingos do Cariri,"0,00"
2513984,São Francisco,"0,18"
2514008,São João do Cariri,"0,21"
2500700,São João do Rio do Peixe,"0,31"
2514107,São João do Tigre,"0,26"
2514206,São José da Lagoa Tapada,"0,43"
2514305,São José de Caiana,"0,15"
2514404,São José de Espinharas,"0,61"
2514503,São José de Piranhas,"0,20"
2514552,São José de Princesa,"0,65"
2514602,São José do Bonfim,"0,20"
2514651,São José do Brejo do Cruz,"0,71"
2514701,São José do Sabugi,"0,29"
2514800,São José dos Cordeiros,"0,29"
2514453,São José dos Ramos,"0,16"
2514909,São Mamede,"0,51"
2515005,São Miguel de Taipu,"0,28"
2515104,São Sebastião de Lagoa de Roça,"0,54"
2515203,São Sebastião do Umbuzeiro,"0,02"
2515401,São Vicente do Seridó,"0,24"
2515302,Sapé,"0,45"
2515500,Serra Branca,"0,36"
2515609,Serra da Raiz,"0,52"
2515708,Serra Grande,"0,08"
2515807,Serra Redonda,"0,32"
2515906,Serraria,"0,41"
2515930,Sertãozinho,"0,59"
2515971,Sobrado,"0,36"
2516003,Solânea,"0,44"
2516102,Soledade,"0,36"
2516151,Sossêgo,"0,05"
2516201,Sousa,"0,53"
