geocode,Municipio,value
2507101,Itapororoca,"0,67"
2507200,Itatuba,"0,67"
2507309,Jacaraú,"0,67"
2507408,Jericó,"0,67"
2507507,João Pessoa,"0,33"
2513653,Joca Claudino,"0,67"
2507606,Juarez Távora,"0,67"
2507705,Juazeirinho,"0,67"
2507804,Junco do Seridó,"0,67"
2507903,Juripiranga,"0,67"
2508000,Juru,"0,67"
2508109,Lagoa,"0,67"
2508208,Lagoa de Dentro,"1,00"
2508307,Lagoa Seca,"0,67"
2508406,Lastro,"1,00"
2508505,Livramento,"0,67"
2508554,Logradouro,"0,67"
2508604,Lucena,"0,67"
2508703,Mãe d'Água,"0,67"
2508802,Malta,"0,67"
2508901,Mamanguape,"0,67"
2509008,Manaíra,"0,67"
2509057,Marcação,"0,67"
2509107,Mari,"0,67"
2509156,Marizópolis,"0,67"
2509206,Massaranduba,"0,67"
2509305,Mataraca,"0,67"
2509339,Matinhas,"0,67"
2509370,Mato Grosso,"0,67"
2509396,Maturéia,"0,67"
2509404,Mogeiro,"0,67"
2509503,Montadas,"0,67"
2509602,Monte Horebe,"0,67"
2509701,Monteiro,"0,33"
2509800,Mulungu,"0,67"
2509909,Natuba,"0,67"
2510006,Nazarezinho,"0,67"
2510105,Nova Floresta,"0,67"
2510204,Nova Olinda,"0,67"
2510303,Nova Palmeira,"0,67"
2510402,Olho d'Água,"0,67"
2510501,Olivedos,"0,67"
2510600,Ouro Velho,"1,00"
2510659,Parari,"0,67"
2510709,Passagem,"0,67"
2510808,Patos,"0,33"
2510907,Paulista,"1,00"
2511004,Pedra Branca,"0,67"
2511103,Pedra Lavrada,"0,67"
2511202,Pedras de Fogo,"0,67"
2512721,Pedro Régis,"0,67"
2511301,Piancó,"0,67"
2511400,Picuí,"0,33"
2511509,Pilar,"1,00"
2511608,Pilões,"0,67"
2511707,Pilõezinhos,"0,67"
2511806,Pirpirituba,"1,00"
2511905,Pitimbu,"1,00"
2512002,Pocinhos,"1,00"
2512036,Poço Dantas,"0,67"
2512077,Poço de José de Moura,"0,67"
2512101,Pombal,"0,33"
2512200,Prata,"0,67"
2512309,Princesa Isabel,"0,67"
2512408,Puxinanã,"0,67"
2512507,Queimadas,"0,67"
2512606,Quixabá,"1,00"
2512705,Remígio,"0,67"
2512747,Riachão,"0,67"
2512754,Riachão do Bacamarte,"1,00"
2512762,Riachão do Poço,"0,67"
2512788,Riacho de Santo Antônio,"0,67"
2512804,Riacho dos Cavalos,"0,67"
2512903,Rio Tinto,"0,67"
2513000,Salgadinho,"0,67"
2513109,Salgado de São Félix,"0,67"
2513158,Santa Cecília,"1,00"
2513208,Santa Cruz,"0,67"
2513307,Santa Helena,"0,33"
2513356,Santa Inês,"0,67"
2513406,Santa Luzia,"0,67"
2513703,Santa Rita,"0,33"
2513802,Santa Teresinha,"0,67"
2513505,Santana de Mangueira,"1,00"
2513604,Santana dos Garrotes,"1,00"
2513851,Santo André,"1,00"
2513927,São Bentinho,"0,67"
2513901,São Bento,"0,00"
2513968,São Domingos,"0,67"
2513943,São Domingos do Cariri,"0,67"
2513984,São Francisco,"0,67"
2514008,São João do Cariri,"0,67"
2500700,São João do Rio do Peixe,"0,33"
2514107,São João do Tigre,"0,67"
2514206,São José da Lagoa Tapada,"0,67"
2514305,São José de Caiana,"0,67"
2514404,São José de Espinharas,"0,67"
2514503,São José de Piranhas,"0,67"
2514552,São José de Princesa,"1,00"
2514602,São José do Bonfim,"0,67"
2514651,São José do Brejo do Cruz,"0,67"
2514701,São José do Sabugi,"0,67"
2514800,São José dos Cordeiros,"0,67"
2514453,São José dos Ramos,"0,67"
2514909,São Mamede,"0,67"
2515005,São Miguel de Taipu,"0,67"
2515104,São Sebastião de Lagoa de Roça,"0,67"
2515203,São Sebastião do Umbuzeiro,"0,67"
2515401,São Vicente do Seridó,"0,67"
2515302,Sapé,"0,67"
2515500,Serra Branca,"0,67"
2515609,Serra da Raiz,"0,67"
2515708,Serra Grande,"0,67"
2515807,Serra Redonda,"0,67"
2515906,Serraria,"0,67"
2515930,Sertãozinho,"0,67"
2515971,Sobrado,"0,67"
2516003,Solânea,"0,67"
2516102,Soledade,"1,00"
2516151,Sossêgo,"0,67"
2516201,Sousa,"0,33"
2516300,Sumé,"0,67"
2516409,Tacima,"0,67"
2516508,Taperoá,"1,00"
2516607,Tavares,"0,67"
2516706,Teixeira,"0,67"
2516755,Tenório,"1,00"
2516805,Triunfo,"0,67"
2516904,Uiraúna,"0,33"
2517001,Umbuzeiro,"0,67"
2517100,Várzea,"0,67"
2517209,Vieirópolis,"0,67"
2505501,Vista Serrana,"0,67"
2517407,Zabelê,"0,67"
