geocode,Municipio,value
2514404,São José de Espinharas,"0,76"
2514503,São José de Piranhas,"0,70"
2514552,São José de Princesa,"1,00"
2514602,São José do Bonfim,"0,80"
2514651,São José do Brejo do Cruz,"0,83"
2514701,São José do Sabugi,"0,65"
2514800,São José dos Cordeiros,"0,82"
2514453,São José dos Ramos,"0,81"
2514909,São Mamede,"0,62"
2515005,São Miguel de Taipu,"0,83"
2515104,São Sebastião de Lagoa de Roça,"0,78"
2515203,São Sebastião do Umbuzeiro,"0,77"
2515401,São Vicente do Seridó,"0,80"
2515302,Sapé,"0,27"
2515500,Serra Branca,"0,66"
2515609,Serra da Raiz,"0,83"
2515708,Serra Grande,"0,79"
2515807,Serra Redonda,"0,73"
2515906,Serraria,"0,87"
2515930,Sertãozinho,"0,73"
2515971,Sobrado,"0,80"
2516003,Solânea,"0,50"
2516102,Soledade,"0,68"
2516151,Sossêgo,"0,86"
2516201,Sousa,"0,42"
2516300,Sumé,"0,61"
2516409,Tacima,"0,94"
2516508,Taperoá,"0,79"
2516607,Tavares,"0,84"
2516706,Teixeira,"0,70"
2516755,Tenório,"0,72"
2516805,Triunfo,"0,80"
2516904,Uiraúna,"0,71"
2517001,Umbuzeiro,"0,77"
2517100,Várzea,"0,72"
2517209,Vieirópolis,"0,88"
2505501,Vista Serrana,"0,68"
2517407,Zabelê,"0,78"
