"geocode","Municipio","value"
2514404,"São José de Espinharas","0.97"
2514503,"São José de Piranhas","0.99"
2514552,"São José de Princesa","1.00"
2514602,"São José do Bonfim","1.00"
2514651,"São José do Brejo do Cruz","1.00"
2514701,"São José do Sabugi","0.97"
2514800,"São José dos Cordeiros","0.99"
2514453,"São José dos Ramos","0.99"
2514909,"São Mamede","0.98"
2515005,"São Miguel de Taipu","0.99"
2515104,"São Sebastião de Lagoa de Roça","0.98"
2515203,"São Sebastião do Umbuzeiro","1.00"
2515401,"São Vicente do Seridó","0.99"
2515302,"Sapé","0.97"
2515500,"Serra Branca","0.98"
2515609,"Serra da Raiz","1.00"
2515708,"Serra Grande","0.99"
2515807,"Serra Redonda","0.99"
2515906,"Serraria","0.96"
2515930,"Sertãozinho","1.00"
2515971,"Sobrado","1.00"
2516003,"Solânea","0.98"
2516102,"Soledade","0.98"
2516151,"Sossêgo","0.99"
2516201,"Sousa","0.95"
2516300,"Sumé","0.97"
2516409,"Tacima","0.99"
2516508,"Taperoá","0.98"
2516607,"Tavares","0.97"
2516706,"Teixeira","1.00"
2516755,"Tenório","0.99"
2516805,"Triunfo","0.94"
2516904,"Uiraúna","1.00"
2517001,"Umbuzeiro","0.99"
2517100,"Várzea","0.96"
2517209,"Vieirópolis","1.00"
2505501,"Vista Serrana","1.00"
2517407,"Zabelê","1.00"
