geocode,Municipio,value
2510105,Nova Floresta,"0,46"
2510204,Nova Olinda,"0,40"
2510303,Nova Palmeira,"0,63"
2510402,Olho d'Água,"0,30"
2510501,Olivedos,"0,33"
2510600,Ouro Velho,"0,22"
2510659,Parari,"0,33"
2510709,Passagem,"0,28"
2510808,Patos,"0,74"
2510907,Paulista,"0,37"
2511004,Pedra Branca,"0,53"
2511103,Pedra Lavrada,"0,58"
2511202,Pedras de Fogo,"0,51"
2512721,Pedro Régis,"0,68"
2511301,Piancó,"0,66"
2511400,Picuí,"0,47"
2511509,Pilar,"0,53"
2511608,Pilões,"0,00"
2511707,Pilõezinhos,"0,27"
2511806,Pirpirituba,"0,44"
2511905,Pitimbu,"0,73"
2512002,Pocinhos,"0,58"
2512036,Poço Dantas,"0,25"
2512077,Poço de José de Moura,"0,51"
2512101,Pombal,"0,55"
2512200,Prata,"0,49"
2512309,Princesa Isabel,"0,69"
2512408,Puxinanã,"0,42"
2512507,Queimadas,"0,55"
2512606,Quixabá,"0,35"
2512705,Remígio,"0,56"
2512747,Riachão,"0,51"
2512754,Riachão do Bacamarte,"0,43"
2512762,Riachão do Poço,"0,28"
2512788,Riacho de Santo Antônio,"0,18"
2512804,Riacho dos Cavalos,"0,29"
2512903,Rio Tinto,"0,63"
2513000,Salgadinho,"0,64"
2513109,Salgado de São Félix,"0,55"
2513158,Santa Cecília,"0,15"
2513208,Santa Cruz,"0,51"
2513307,Santa Helena,"0,26"
2513356,Santa Inês,"0,34"
2513406,Santa Luzia,"0,60"
2513703,Santa Rita,"0,76"
2513802,Santa Teresinha,"0,30"
2513505,Santana de Mangueira,"0,62"
2513604,Santana dos Garrotes,"0,54"
2513851,Santo André,"0,26"
2513927,São Bentinho,"0,64"
2513901,São Bento,"0,47"
2513968,São Domingos,"0,55"
2513943,São Domingos do Cariri,"0,48"
2513984,São Francisco,"0,42"
2514008,São João do Cariri,"0,37"
2500700,São João do Rio do Peixe,"0,57"
2514107,São João do Tigre,"0,36"
2514206,São José da Lagoa Tapada,"0,54"
2514305,São José de Caiana,"0,51"
2514404,São José de Espinharas,"0,44"
2514503,São José de Piranhas,"0,46"
2514552,São José de Princesa,"0,61"
2514602,São José do Bonfim,"0,44"
2514651,São José do Brejo do Cruz,"0,41"
2514701,São José do Sabugi,"0,16"
2514800,São José dos Cordeiros,"0,37"
2514453,São José dos Ramos,"0,43"
2514909,São Mamede,"0,41"
2515005,São Miguel de Taipu,"0,48"
2515104,São Sebastião de Lagoa de Roça,"0,47"
2515203,São Sebastião do Umbuzeiro,"0,40"
2515401,São Vicente do Seridó,"0,31"
2515302,Sapé,"0,54"
2515500,Serra Branca,"0,51"
2515609,Serra da Raiz,"0,77"
2515708,Serra Grande,"0,13"
2515807,Serra Redonda,"0,54"
2515906,Serraria,"0,67"
2515930,Sertãozinho,"0,66"
2515971,Sobrado,"0,36"
2516003,Solânea,"0,43"
2516102,Soledade,"0,54"
2516151,Sossêgo,"0,23"
2516201,Sousa,"0,60"
2516300,Sumé,"0,43"
2516409,Tacima,"0,77"
2516508,Taperoá,"0,52"
2516607,Tavares,"0,52"
2516706,Teixeira,"0,38"
2516755,Tenório,"0,49"
2516805,Triunfo,"0,43"
2516904,Uiraúna,"0,63"
2517001,Umbuzeiro,"0,71"
2517100,Várzea,"0,43"
2517209,Vieirópolis,"0,48"
2505501,Vista Serrana,"0,43"
2517407,Zabelê,"0,34"
