"geocode","Municipio","value"
2513927,"São Bentinho","0.54"
2513901,"São Bento","0.32"
2513968,"São Domingos","0.54"
2513943,"São Domingos do Cariri","0.53"
2513984,"São Francisco","0.69"
2514008,"São João do Cariri","0.67"
2500700,"São João do Rio do Peixe","0.39"
2514107,"São João do Tigre","0.49"
2514206,"São José da Lagoa Tapada","0.40"
2514305,"São José de Caiana","0.28"
2514404,"São José de Espinharas","0.74"
2514503,"São José de Piranhas","0.50"
2514552,"São José de Princesa","0.30"
2514602,"São José do Bonfim","0.41"
2514651,"São José do Brejo do Cruz","0.54"
2514701,"São José do Sabugi","0.53"
2514800,"São José dos Cordeiros","0.55"
2514453,"São José dos Ramos","0.41"
2514909,"São Mamede","0.61"
2515005,"São Miguel de Taipu","0.26"
2515104,"São Sebastião de Lagoa de Roça","0.45"
2515203,"São Sebastião do Umbuzeiro","0.56"
2515401,"São Vicente do Seridó","0.20"
2515302,"Sapé","0.64"
2515500,"Serra Branca","0.62"
2515609,"Serra da Raiz","0.59"
2515708,"Serra Grande","0.31"
2515807,"Serra Redonda","0.37"
2515906,"Serraria","0.49"
2515930,"Sertãozinho","0.76"
2515971,"Sobrado","0.19"
2516003,"Solânea","0.48"
2516102,"Soledade","0.43"
2516151,"Sossêgo","0.48"
2516201,"Sousa","0.31"
2516300,"Sumé","0.63"
2516409,"Tacima","0.53"
2516508,"Taperoá","0.46"
2516607,"Tavares","0.31"
2516706,"Teixeira","0.34"
2516755,"Tenório","0.54"
2516805,"Triunfo","0.43"
2516904,"Uiraúna","0.42"
2517001,"Umbuzeiro","0.43"
2517100,"Várzea","0.77"
2517209,"Vieirópolis","0.55"
2505501,"Vista Serrana","0.50"
2517407,"Zabelê","0.78"
