"geocode","Municipio","value"
2506251,"Gado Bravo","0.03"
2506301,"Guarabira","0.05"
2506400,"Gurinhém","0.06"
2506509,"Gurjão","0.06"
2506608,"Ibiara","0.01"
2502607,"Igaracy","0.49"
2506707,"Imaculada","0.03"
2506806,"Ingá","0.04"
2506905,"Itabaiana","0.10"
2507002,"Itaporanga","0.09"
2507101,"Itapororoca","0.05"
2507200,"Itatuba","0.04"
2507309,"Jacaraú","0.04"
2507408,"Jericó","0.29"
2507507,"João Pessoa","0.11"
2513653,"Joca Claudino","0.00"
2507606,"Juarez Távora","0.03"
2507705,"Juazeirinho","0.03"
2507804,"Junco do Seridó","0.09"
2507903,"Juripiranga","0.06"
2508000,"Juru","0.02"
2508109,"Lagoa","0.00"
2508208,"Lagoa de Dentro","0.02"
2508307,"Lagoa Seca","0.06"
2508406,"Lastro","0.00"
2508505,"Livramento","0.00"
2508554,"Logradouro","0.78"
2508604,"Lucena","0.06"
2508703,"Mãe d'Água","0.11"
2508802,"Malta","0.11"
2508901,"Mamanguape","0.04"
2509008,"Manaíra","0.33"
2509057,"Marcação","0.05"
2509107,"Mari","0.03"
2509156,"Marizópolis","0.05"
2509206,"Massaranduba","0.06"
2509305,"Mataraca","0.10"
2509339,"Matinhas","0.05"
2509370,"Mato Grosso","0.06"
2509396,"Maturéia","0.11"
2509404,"Mogeiro","0.09"
2509503,"Montadas","0.02"
2509602,"Monte Horebe","0.00"
2509701,"Monteiro","0.19"
2509800,"Mulungu","0.03"
2509909,"Natuba","0.02"
2510006,"Nazarezinho","0.06"
2510105,"Nova Floresta","0.03"
2510204,"Nova Olinda","0.49"
2510303,"Nova Palmeira","0.00"
2510402,"Olho d'Água","0.14"
2510501,"Olivedos","0.03"
2510600,"Ouro Velho","0.00"
2510659,"Parari","0.97"
2510709,"Passagem","0.00"
2510808,"Patos","0.07"
2510907,"Paulista","0.05"
2511004,"Pedra Branca","0.00"
2511103,"Pedra Lavrada","0.03"
2511202,"Pedras de Fogo","0.05"
2512721,"Pedro Régis","0.04"
2511301,"Piancó","0.06"
2511400,"Picuí","0.01"
2511509,"Pilar","0.03"
2511608,"Pilões","0.07"
2511707,"Pilõezinhos","0.03"
2511806,"Pirpirituba","0.46"
2511905,"Pitimbu","0.04"
2512002,"Pocinhos","0.04"
2512036,"Poço Dantas","0.32"
2512077,"Poço de José de Moura","0.00"
2512101,"Pombal","0.05"
2512200,"Prata","0.65"
2512309,"Princesa Isabel","0.09"
2512408,"Puxinanã","0.43"
2512507,"Queimadas","0.06"
2512606,"Quixabá","0.37"
2512705,"Remígio","0.06"
2512747,"Riachão","0.06"
2512754,"Riachão do Bacamarte","0.01"
2512762,"Riachão do Poço","0.04"
2512788,"Riacho de Santo Antônio","0.00"
2512804,"Riacho dos Cavalos","0.10"
2512903,"Rio Tinto","0.04"
2513000,"Salgadinho","0.00"
2513109,"Salgado de São Félix","0.04"
2513158,"Santa Cecília","0.00"
2513208,"Santa Cruz","0.08"
2513307,"Santa Helena","0.04"
2513356,"Santa Inês","0.06"
2513406,"Santa Luzia","0.09"
2513703,"Santa Rita","0.06"
2513802,"Santa Teresinha","0.05"
2513505,"Santana de Mangueira","0.11"
2513604,"Santana dos Garrotes","0.19"
2513851,"Santo André","0.00"
2513927,"São Bentinho","0.01"
2513901,"São Bento","0.05"
