geocode,Municipio,value
2507606,Juarez Távora,"0,73"
2507705,Juazeirinho,"0,29"
2507804,Junco do Seridó,"0,48"
2507903,Juripiranga,"0,65"
2508000,Juru,"0,15"
2508109,Lagoa,"0,45"
2508208,Lagoa de Dentro,"0,33"
2508307,Lagoa Seca,"0,52"
2508406,Lastro,"0,1"
2508505,Livramento,"0,42"
2508554,Logradouro,"0,88"
2508604,Lucena,"0,4"
2508703,Mãe d'Água,"0,16"
2508802,Malta,"0,65"
2508901,Mamanguape,"0,53"
2509008,Manaíra,"0,57"
2509057,Marcação,"0,12"
2509107,Mari,"0,55"
2509156,Marizópolis,"0,44"
2509206,Massaranduba,"0,28"
2509305,Mataraca,"0,41"
2509339,Matinhas,"0,31"
2509370,Mato Grosso,"0,09"
2509396,Maturéia,"0,27"
2509404,Mogeiro,"0,27"
2509503,Montadas,"0,51"
2509602,Monte Horebe,"0,36"
2509701,Monteiro,"0,48"
2509800,Mulungu,"0,54"
2509909,Natuba,"0,25"
2510006,Nazarezinho,"0,28"
2510105,Nova Floresta,"0,61"
2510204,Nova Olinda,"0,35"
2510303,Nova Palmeira,"0,36"
2510402,Olho d'Água,"0,49"
2510501,Olivedos,"0,53"
2510600,Ouro Velho,"0,54"
2510659,Parari,"0,96"
2510709,Passagem,"0,44"
2510808,Patos,"0,5"
2510907,Paulista,"0,29"
2511004,Pedra Branca,"0,26"
2511103,Pedra Lavrada,"0,33"
2511202,Pedras de Fogo,"0,38"
2512721,Pedro Régis,"0,4"
2511301,Piancó,"0,33"
2511400,Picuí,"0,27"
2511509,Pilar,"0,44"
2511608,Pilões,"0,23"
2511707,Pilõezinhos,"0,47"
2511806,Pirpirituba,"0,79"
2511905,Pitimbu,"0,14"
2512002,Pocinhos,"0,39"
2512036,Poço Dantas,"0,17"
2512077,Poço de José de Moura,"0,21"
2512101,Pombal,"0,48"
2512200,Prata,"0,99"
2512309,Princesa Isabel,"0,28"
2512408,Puxinanã,"0,45"
2512507,Queimadas,"0,51"
2512606,Quixabá,"0,39"
2512705,Remígio,"0,56"
2512747,Riachão,"0,41"
2512754,Riachão do Bacamarte,"0,46"
2512762,Riachão do Poço,"0,29"
2512788,Riacho de Santo Antônio,"0,35"
2512804,Riacho dos Cavalos,"0,21"
2512903,Rio Tinto,"0,43"
2513000,Salgadinho,"0,24"
2513109,Salgado de São Félix,"0,94"
2513158,Santa Cecília,"0,34"
2513208,Santa Cruz,"0,58"
