"geocode","Municipio","value"
2506509,"Gurjão","0.75"
2506608,"Ibiara","0.70"
2502607,"Igaracy","0.77"
2506707,"Imaculada","0.90"
2506806,"Ingá","0.80"
2506905,"Itabaiana","0.60"
2507002,"Itaporanga","0.64"
2507101,"Itapororoca","0.87"
2507200,"Itatuba","0.96"
2507309,"Jacaraú","0.87"
2507408,"Jericó","0.94"
2507507,"João Pessoa","0.33"
2513653,"Joca Claudino","0.89"
2507606,"Juarez Távora","0.92"
2507705,"Juazeirinho","0.85"
2507804,"Junco do Seridó","0.94"
2507903,"Juripiranga","0.80"
2508000,"Juru","0.78"
2508109,"Lagoa","1.00"
2508208,"Lagoa de Dentro","0.62"
2508307,"Lagoa Seca","0.83"
2508406,"Lastro","0.42"
2508505,"Livramento","0.94"
2508554,"Logradouro","0.80"
2508604,"Lucena","0.88"
2508703,"Mãe d'Água","0.89"
2508802,"Malta","0.95"
2508901,"Mamanguape","0.59"
2509008,"Manaíra","0.87"
2509057,"Marcação","0.88"
2509107,"Mari","0.85"
2509156,"Marizópolis","0.97"
2509206,"Massaranduba","0.67"
2509305,"Mataraca","0.85"
2509339,"Matinhas","0.95"
2509370,"Mato Grosso","0.91"
2509396,"Maturéia","0.94"
2509404,"Mogeiro","0.91"
2509503,"Montadas","0.96"
2509602,"Monte Horebe","0.98"
2509701,"Monteiro","0.46"
2509800,"Mulungu","0.92"
2509909,"Natuba","0.80"
2510006,"Nazarezinho","0.91"
2510105,"Nova Floresta","0.84"
2510204,"Nova Olinda","0.65"
2510303,"Nova Palmeira","0.89"
2510402,"Olho d'Água","0.94"
2510501,"Olivedos","0.91"
2510600,"Ouro Velho","0.75"
2510659,"Parari","0.94"
2510709,"Passagem","0.78"
2510808,"Patos","0.48"
2510907,"Paulista","0.72"
2511004,"Pedra Branca","0.87"
2511103,"Pedra Lavrada","0.71"
2511202,"Pedras de Fogo","0.80"
2512721,"Pedro Régis","0.95"
2511301,"Piancó","0.00"
2511400,"Picuí","0.37"
2511509,"Pilar","0.77"
2511608,"Pilões","0.92"
2511707,"Pilõezinhos","0.94"
2511806,"Pirpirituba","0.97"
