geocode,Municipio,value
1KME5840N8673,São Sebastião,1
1KME5840N8679,São Sebastião,0
1KME5841N8663,São Sebastião,0
1KME5841N8673,São Sebastião,1
1KME5841N8680,São Sebastião,0
1KME5842N8662,São Sebastião,0
1KME5842N8663,São Sebastião,0
1KME5842N8664,São Sebastião,0
1KME5842N8680,São Sebastião,0
1KME5842N8681,São Sebastião,0
1KME5842N8682,São Sebastião,0
1KME5842N8683,São Sebastião,0
1KME5842N8684,São Sebastião,0
1KME5843N8663,São Sebastião,0
1KME5843N8664,São Sebastião,0
1KME5843N8680,São Sebastião,0
1KME5843N8681,São Sebastião,0
1KME5843N8682,São Sebastião,0
1KME5843N8683,São Sebastião,0
1KME5844N8680,São Sebastião,0
1KME5844N8681,São Sebastião,0
1KME5844N8682,São Sebastião,0
1KME5844N8683,São Sebastião,0
1KME5844N8684,São Sebastião,0
1KME5845N8680,São Sebastião,0
1KME5845N8681,São Sebastião,0
1KME5845N8682,São Sebastião,0
1KME5845N8683,São Sebastião,0
1KME5845N8684,São Sebastião,0
1KME5846N8673,São Sebastião,1
1KME5846N8680,São Sebastião,0
1KME5846N8681,São Sebastião,0
1KME5846N8682,São Sebastião,0
1KME5846N8683,São Sebastião,0
1KME5846N8684,São Sebastião,0
1KME5846N8685,São Sebastião,0
1KME5847N8673,São Sebastião,1
1KME5847N8680,São Sebastião,0
1KME5847N8681,São Sebastião,0
1KME5847N8682,São Sebastião,0
1KME5847N8683,São Sebastião,0
1KME5847N8684,São Sebastião,0
1KME5847N8685,São Sebastião,0
1KME5847N8686,São Sebastião,0
1KME5848N8639,São Sebastião,0
1KME5848N8640,São Sebastião,0
1KME5848N8670,São Sebastião,0
1KME5848N8681,São Sebastião,0
1KME5848N8682,São Sebastião,0
1KME5848N8683,São Sebastião,0
1KME5848N8684,São Sebastião,0
1KME5848N8685,São Sebastião,0
1KME5848N8686,São Sebastião,0
1KME5849N8636,São Sebastião,0
1KME5849N8637,São Sebastião,0
1KME5849N8638,São Sebastião,0
1KME5849N8669,São Sebastião,0
1KME5849N8670,São Sebastião,0
1KME5849N8671,São Sebastião,0
