geocode,Municipio,value
3502507,Aparecida,"0,49"
3503158,Arapeí,"0,02"
3503505,Areias,"0,02"
3504909,Bananal,"0,01"
3508504,Caçapava,"1,00"
3508603,Cachoeira Paulista,"0,35"
3509700,Campos do Jordão,"0,01"
3509957,Canas,"0,38"
3510500,Caraguatatuba,"0,10"
3513405,Cruzeiro,"0,20"
3513603,Cunha,"0,00"
3518404,Guaratinguetá,"0,49"
3520202,Igaratá,"0,01"
3520400,Ilhabela,"0,10"
3524402,Jacareí,"1,00"
3524907,Jambeiro,"1,00"
3526308,Lagoinha,"0,01"
3526605,Lavrinhas,"0,20"
3527207,Lorena,"0,38"
3531704,Monteiro Lobato,"1,00"
3532306,Natividade da Serra,"0,00"
3535606,Paraibuna,"0,32"
3538006,Pindamonhangaba,"1,00"
3538501,Piquete,"0,04"
3540754,Potim,"0,49"
3541901,Queluz,"0,03"
3542305,Redenção da Serra,"1,00"
3544301,Roseira,"0,49"
3546009,Santa Branca,"1,00"
3548203,Santo Antônio do Pinhal,"0,01"
3548609,São Bento do Sapucaí,"0,01"
3549607,São José do Barreiro,"0,01"
3549904,São José dos Campos,"1,00"
3550001,São Luís do Paraitinga,"0,06"
3550704,São Sebastião,"0,10"
3552007,Silveiras,"0,01"
3554102,Taubaté,"1,00"
3554805,Tremembé,"1,00"
3555406,Ubatuba,"0,10"
